Sku,Name,ManufacturersCode,DateCreated,DateUpdated,IsActive,Summary,Weight,WeightUnit,CategoryID,Category,ManufacturerID,Manufacturer,CostPrice,SellPrice,Qty
NOT5697,Toshiba Portégé R830-1JX (13.3 inch) Notebook,PT320E-0JJ01REN,28/03/2012 09:51,04/03/2025 11:18,0,Core i3 (2350M) 2.30GHz 4GB 500GB DVDÝRW WLAN BT Webcam Windows 7 Professional 64-bit (Intel HD Graphics 3000),2.1,KG,101,Laptops,258,Toshiba,302.256,314.34624,175
NOT9709,Toshiba Tecra Z40-A-111 (14.0 inch) Notebook Core i5 (4300U) 1.9GHz,PT44GE-00F00VEN,11/12/2013 15:37,04/03/2025 11:29,0,4GB 128GB SSD WLAN BT W7 Pro 64-bit (pre-installed)/W8.1 Pro 64-bit on DVD only (Intel HD Graphics 4400),2.1,KG,101,Laptops,258,Toshiba,1785.387,2410.27245,165
NOT0503,HP G62-b20SA Notebook,XF390EA#ABU,04/04/2011 17:00,07/07/2025 13:43,0,Phenom II Triple-Core (N830) 2.1GHz 4096MB 500GB 15.6 inch TFT DVDÝR/RW SuperMulti (LS) WLAN BT Webcam Windows 7 Home Premium 64-bit Radeon HD 4250 (Biscotti),2.2,KG,101,Laptops,316,HP,93.489,105.64257,114
NOT4962,HP Compaq CQ61-312SA Notebook,VJ507EA#ABU,29/03/2010 14:52,24/09/2024 15:54,0,"Sempron M100 2.0GHz, Windows 7 Home Premium, 15.6"" HD BV, 2GB RAM, 160GB HDD, DVD+/-RW SM LS DL, WiFi b/g, Webcam",2.1,KG,101,Laptops,316,HP,154.441,216.2174,91
NOT0997,Acer Iconia Dual Screen Tablet Notebook,LX.RF702.106,31/05/2011 14:52,24/09/2024 15:56,0,Intel Core i5 (480M) 2.66GHz 4GB 640GB 2 x 14.1 inch HD CineCrystal LED backlit Touchscreen LAN WLAN BT Webcam Windows 7 Home Premium 64-bit (Intel HD Graphics),4.55,KG,101,Laptops,155,Acer,1546.265,1778.20475,50
NOT3355,HP ProBook 6545b Notebook PC,NN190EA#ABU,18/08/2010 14:31,04/03/2025 11:34,0,Turion II Ultra Dual Core (M600) 2.4GHz 2GB (1x2GB) 320GB DVDÝRW SM DL (LS) WLAN BT 15.6 inch LED HD Webcam Windows 7 Pro (ATI Mobility Radeon HD 4200),2.69,KG,101,Laptops,316,HP,615.266,695.25058,47
NOT6915,Acer Aspire V3-771G (17.3 inch) Notebook ,NX.M1ZEK.006,27/10/2012 16:11,20/05/2025 12:17,0,Core i3 (3110M) 2.4GHz 6GB 500GB Blu-ray WLAN BT Webcam Windows 8 64-bit (Multi-Language) GeForce GT 630M 1GB,4.6,KG,101,Laptops,155,Acer,724.7,782.676,44
NOT0307,Toshiba Satellite Pro C650-121 Notebook,PSC09E-01Q00CEN,15/02/2011 12:39,04/03/2025 11:14,0,Celeron (900) 2.2 GHz 2048MB 250GB 15.6 inch HD TFT WXGA Windows 7 Professional 64-bit Black,3.4,KG,101,Laptops,258,Toshiba,1564.577,1627.16008,109
NOT0412,eMachines E442-162G25MNKK Notebook PC,LX.NBF02.007,04/04/2011 14:07,07/07/2025 13:43,0,AMD V Series (V160) 2.4GHz 2048MB 250GB 15.6 inch HD LCD DVD-RW LAN WLAN Windows 7 Home Premium (Integrated Graphics),2.6,KG,101,Laptops,452,eMachines,822.327,888.11316,163
NOT5382,Toshiba PortTgT R830-104 (13.3 inch) Notebook PC,PT321E00T00YEN,13/01/2012 13:24,07/07/2025 13:43,0,Intel Core i5 (2520M) 3.20GHz 4GB 500GB DVDÝRW WLAN BT Webcam Windows 7 Professional 64-bit (Intel HD Graphics 3000),2.1,KG,101,Laptops,258,Toshiba,1162.266,1522.56846,140
NOT9983,Lenovo G560 Notebook PC,M276MUK,07/01/2011 13:04,07/07/2025 13:44,0,"CPU: Intel Core i3-350M Dual Core 2.26GHz<br/>RAM: 2GB DDR3 HDD: 250GB SATA II <br/>TFT: 15.6"" OS: Windows 7 Home Premium 64bit<br/>FEATURES: DVD±RW, Wireless, Intel HD Graphics",3.6,KG,101,Laptops,231,Lenovo,1022.809,1125.0899,229
NOT5920,Acer Aspire 5560-63426G50Mnkk (15.6 inch) Notebook,NX.RNTEK.004,03/09/2012 13:45,24/09/2024 15:55,0,Quad Core A6 (3420M) 6GB 500GB DVD-SM DL WLAN Webcam Windows 7 HP 64-bit (UMA Graphics),4.2,KG,101,Laptops,155,Acer,1531.296,1852.86816,160
NOT1616,Acer TravelMate 7720 Notebook,LX.TMR0X.063,29/03/2010 14:51,27/06/2023 10:47,0,Core 2 Duo (T7500) 2.2GHz / 2048MB<br/>320GB / 17 inch WXGA+ TFT / Webcam<br/>DVD DL Supermulti / LAN/WLAN / Vista HP<br/>ATI Radeon X2400,5,KG,101,Laptops,155,Acer,1734.142,2271.72602,170
NOT7755,Asus B50A-AG058E Business Notebook,B50A-AG058E,29/03/2010 14:52,04/03/2025 11:20,0,Core 2 Duo (P7350) 2.0GHz 3072MB (1x1024MB 1x2048MB) 250GB DVD SuperMulti LAN WLAN BT Vista Business (Intel GMA X4500HD),5,KG,101,Laptops,317,ASUS,1743.549,1760.98449,158
NOT1181,Acer TravelMate 2413LMi,LX.TAC06.101,29/09/2009 12:00,27/06/2023 10:47,0,Celeron-M 1.5GHz / 256MB / 60GB<br/>  DVD-Dual / 15&quot; XGA<br/>  Integrated 802.11G WLAN / XP Pro,5,KG,101,Laptops,155,Acer,242.123,295.39006,19
NOT0157,Lenovo ThinkPad Edge 15 Notebook,NVLJ6UK,21/03/2011 16:46,07/07/2025 13:42,0,Intel Core i5 (480M) 2.66GHz 4096MB (2x2048MB) 500GB 15.6 inch TFT DVD±RW LAN WLAN Bluetooth Windows 7 Pro 64-bit ATI Radeon 5145 (Black),3.9,KG,101,Laptops,231,Lenovo,115.065,155.33775,11
NOT8213,Acer Aspire Timeline Ultra M3-581PTG-53336G52Makk (15.6 inch) Ultrabook,NX.M5KEK.004,20/05/2013 17:12,24/09/2024 15:53,0,Intel PC Core i5 (3337U) 1.8GHz 6GB 500GB+20GB SSD DVD-SM DL WLAN Webcam Windows 8 64-bit (GeForce GT 730M 1GB),2.2,KG,101,Laptops,155,Acer,1831.858,2582.91978,180
NOT6142,Toshiba Satellite Pro A120SE Notebook,PSAC1E-04X00VEN,29/09/2009 12:01,27/06/2023 10:49,0,"Core Duo T2050 1.6GHz / 512MB <br/>80GB / 15.4"" WXGA / DVDRW<br/>WLAN / Windows XP Pro<br/><IMG height=18 alt="""" src=""http://www.cclonline.com/content/web-banners/0020/toshiba-hazard-b.gif"" width=228>",2.8,KG,101,Laptops,258,Toshiba,1470.066,1822.88184,191
NOT7144,Acer TravelMate TimelineX 8573T-32314G50Mnkk (15.6 inch) Notebook PC,NX.V4EEK.014,22/11/2012 13:09,24/09/2024 15:52,0,Core i3 (2310M) 2.1GHz 4GB 500GB DVD-SM DL WLAN BT Webcam Windows 7 Pro 64-bit/32-bit Dual Load (UMA Graphics),2.6,KG,101,Laptops,155,Acer,586.151,826.47291,124
NOT0711,Acer Aspire 7741Z-P623G50Mnkk Notebook PC,LX.PY902.087,04/05/2011 16:05,07/07/2025 13:44,0,Pentium Dual Core (P6200) 2.13GHz 3072MB 500GB 17.3 inch HD+ CineCrystal LED LCD DVD-SuperMulti WLAN Webcam Windows 7 Home Premium 64-bit (Intel HD Graphics),3.7,KG,101,Laptops,155,Acer,573.413,630.7543,147
NOT0635,Lenovo ThinkPad T420 NW182UK Notebook PC,NW182UK,14/04/2011 15:56,07/07/2025 13:43,0,I5-2410M 4/500/14/DVDRW/W7PR,4,KG,101,Laptops,231,Lenovo,1268.347,1598.11722,38
NOT3670,HP EliteBook 8440p Notebook,VQ662EA#ABU,07/01/2011 13:26,07/07/2025 13:43,0,Intel Core i5 (540M) 2.53GHz 2048MB 320GB 14 inch TFT DVD SuperMulti LAN WLAN BT Windows 7 Professional (nVidia NVS 3100 Graphics),3,KG,101,Laptops,316,HP,1523.266,1568.96398,63
NOT6761,HP ProBook 6560b (15.6 inch) Notebook,B1J74EA#ABU,28/09/2012 15:30,07/07/2025 13:41,0,Core i5 (2450M) 2.5GHz 4GB 750GB DVDÝRW SM DL WLAN BT Webcam Windows 7 Pro 64-bit (Radeon HD 6470M 512MB),2.5,KG,101,Laptops,316,HP,1244.455,1568.0133,19
NOT2107,Fujitsu-Siemens Amilo Pro V3515,VFY:EM71V3515AB1GB,29/09/2009 12:00,27/06/2023 10:48,0,"Celeron M430 1.73GHz / 512MB <br/>60GB / 15.4"" WXGA TFT / LAN <br/>WLAN / DVDRW / XP Professional",2.9,KG,101,Laptops,342,Fujitsu Siemens,920.443,1214.98476,16
NOT7883,Toshiba Tecra R940-1GQ (14.0 inch) Notebook,PT43GE-04205TEN,13/03/2013 10:53,04/03/2025 11:33,0, Core i5 (3340M) 2.7GHz 4GB 320GB DVDÝRW WLAN BT Windows 7 Professional 64-bit pre-installed (Intel HD Graphics 4000),2.1,KG,101,Laptops,258,Toshiba,1413.611,1936.64707,239
NOT2506,Toshiba Satellite C660-1G2 Notebook,PSC0QE-02L00CEN,05/07/2011 11:43,24/09/2024 15:54,0,Intel Core i3 (380M) 2.53GHz 3072MB (2048 + 1024MB) 320GB 15.6 inch TFT DVD Multi Double Layer Drive WLAN Windows 7 Home Premium (Black),2.54,KG,101,Laptops,258,Toshiba,512.129,696.49544,229
NOT1310,Acer Aspire 5633WLMi,LX.AY30X.091,29/09/2009 12:00,27/06/2023 10:47,0,"Core Duo T5500 1.66GHz / 1GB <br/>120GB / 15.4"" WXGA TFT / WLAN <br/>DVD Writer / Vista Home Premium",2.77,KG,101,Laptops,155,Acer,1582.468,2120.50712,158
NOT1679,Acer TravelMate 7520 Notebook,LX.TL70Z.014,29/09/2009 12:00,27/06/2023 10:47,0,Turion 64 X2 (TL56) 1.8GHz 1024MB (2x512MB) 160GB 17 inch WXGA+ TFT LCD with Webcam DVD DL SuperMulti Modem LAN/WLAN BT Vista Business,4,KG,101,Laptops,155,Acer,1075.61,1473.5857,97
NOT8620,Fujitsu LIFEBOOK E752 (15.6 inch) Notebook Core i3 (2348M) 2.3GHz 4GB 320GB DVD+RW Windows 8 Pro ,VFY:E7520M5301GB,22/07/2013 16:25,24/09/2024 15:53,0,Intel HD Graphics) Window 8 Recovery,2.5,KG,101,Laptops,222,Fujitsu,753.168,820.95312,16
NOT3744,HP Compaq 6730b Notebook,NB037ET#ABU,07/01/2011 13:28,04/03/2025 11:23,0,Intel Core 2 Duo (P8800) 2.66GHz 2048MB 320GB 15.4 inch TFT DVD SuperMulti LAN WLAN BT Windows 7 Professional (Intel GMA 4500MHD),2.7,KG,101,Laptops,316,HP,1896.949,2352.21676,23
NOT8767,Acer Aspire 5742-384G75Mnkk (15.6 inch) Notebook PC,5742,27/08/2013 14:11,27/06/2023 10:49,0,Core i3 (380M) 2.53GHz 4GB 750GB DVD SM (DL) WLAN Webcam Windows 7 HP 64-bit (HD Graphics) LX.R4F02.303,2.5,KG,101,Laptops,155,Acer,954.529,1279.06886,92
NOT1496,Fujitsu-Siemens Esprimo V5535 Notebook,VFY:EM7BV5535BA6GB,29/09/2009 12:00,27/06/2023 10:47,0,"Intel Celeron M530 (1.73GHz) / 1GB<br/>80GB / DVD-R/W / 15.4"" / WLAN<br/>Windows Vista Home Premium",5,KG,101,Laptops,342,Fujitsu Siemens,1983.587,2023.25874,242
NOT7698,Samsung X360 Notebook,NP-X360-AA02UK,29/03/2010 14:52,04/03/2025 11:30,0,Core 2 Duo (SU9300) 1.2GHz 2048MB (1x2048MB) 120GB 13.3 inch WXGA TFT External DVD SuperMulti LAN WLAN BT Vista Business (Intel GMA X4500),4,KG,101,Laptops,143,Samsung,1529.687,1896.81188,25
NOT3486,Lenovo ThinkPad Edge 13 Notebook,NUD5PUK,16/09/2010 16:27,07/07/2025 13:42,0,Intel Core 2 Duo (SU7300) 1.3GHz 2048MB 250GB 13.3 inch WXGA TFT LAN WLAN Bluetooth Windows 7 Home Premium 64-bit (Mobile Intel GMA 4500MHD) - Glossy Red,2.1,KG,101,Laptops,231,Lenovo,1797.412,2480.42856,137
NOT3358,HP ProBook 5310m Notebook,VQ469ET#ABU,18/08/2010 14:32,04/03/2025 11:34,0,"PC Core 2 Duo (SP9300) 2.26GHz 2GB 320GB (no Modem, no OD) WLAN BT 13.3 inch LED HD AntiGlare Web Cam Windows 7 Pro (Mobile GMA 4500MHD)",2.1,KG,101,Laptops,316,HP,161.604,171.30024,150
NOT1744,Acer TravelMate 5730-844G32Mn Notebook,LX.TQH0Z.602,29/03/2010 14:51,04/03/2025 11:28,0,Core 2 Duo (P8400) 2.26GHz 4096MB (2x2048MB) 320GB 15.4 WXGA TFT LCD DVD-SuperMulti DL LAN/WLAN BT Webcam Vista Business downgradeable to XP Pro (GMA 4500),3.5,KG,101,Laptops,155,Acer,1763.507,2504.17994,108
NOT1142,Acer TravelMate C312XMi,LX.T860E.100,29/09/2009 12:00,27/06/2023 10:47,0,14&quot;XGA / Pentium M 1.7GHz <br/>  512MB / 60GB / DVD-Dual<br/>  802.11G WLAN / XP Tablet,5,KG,101,Laptops,155,Acer,592.58,657.7638,143
NOT4648,Toshiba Satellite Pro A300-1SX Notebook,PSAG9E-019001EN,29/03/2010 14:52,27/06/2023 10:48,0,Core 2 Duo (T6400) 2.00GHz 3072 (2048+1024MB) 250GB 15.4 inch WXGA TFT DVD Super Multi (DL) Modem LAN WLAN BT Vista Business (Intel GMA 4500MHD),2.7,KG,101,Laptops,258,Toshiba,1597.3,1868.841,44
NOT8196,Acer TravelMate P253-M (15.6 inch) Notebook ,NX.V7VEK.024,14/05/2013 18:21,24/09/2024 15:53,0,Core i3 (3120M) 2.5GHz 4GB 500GB DVD-SM DL WLAN BT Webcam Windows 8 64-bit (UMA Graphics),3.4,KG,101,Laptops,155,Acer,1427.521,1855.7773,161
NOT8390,Asus ZENBOOK Touch U500VZ-CN032H (15.6 inch) Notebook PC Core i7 (3632QM) 8GB 256GB SSD,U500VZ-CM051H,02/07/2013 12:04,04/03/2025 11:34,0,Gigabit LAN Webcam Windows 8 (Intergrated nVidia GeForce GT 650M Graphics with 2GB Memory),4.8,KG,101,Laptops,317,ASUS,380.164,509.41976,23
NOT3739,HP ProBook 6555b Notebook PC,WD725EA#ABU,07/01/2011 13:28,04/03/2025 11:23,0,Phenom II X4 (N930) 2.0GHz 4096MB 500GB 15.6 inch LED-backlit HD Anti-Glare DVD+/-RW SuperMulti DL (LS) LAN WLAN BT Webcam Windows 7 Pro 64-bit (ATI Radeon HD 4250),3,KG,101,Laptops,316,HP,1154.034,1384.8408,21
NOT5196,Lenovo IdeaPad Z370 (13.3 inch) Notebook PC,M566DUK,22/11/2011 13:17,07/07/2025 13:41,0,Core i5 (2430M) 2.4GHz 4GB 750GB DVDÝRW WLAN BT Webcam Windows 7 HP 64-bit nVidia GeForce 410M (Pink),2.1,KG,101,Laptops,231,Lenovo,1162.155,1650.2601,155
NOT9650,HP ProBook 645 G1 (14 inch) Notebook PC Elite A6 (4400M) 2.7GHz 4GB 500GB DVD±RW SuperMulti DL WLAN BT Webcam Windows 7 Pro 64-bit+Media Upgrade to Windows 8 Pro 64-bit (Radeon HD 7520G),H5G61ET#ABU,02/12/2013 13:17,04/03/2025 11:28,0,NULL,3.2,KG,101,Laptops,316,HP,1657.627,2237.79645,27
NOT5691,Toshiba Satellite C660-2N9 (15.6 inch) Notebook ,PSC1LE-04Y005EN,27/03/2012 15:26,04/03/2025 11:18,0,Pentium Processor (B960) 2.20GHz 6GB (1x4GB+1x2GB) 640GB DVDÝRW WLAN BT Webcam Windows 7 HP 64-bit (Intel HD Graphics),3.2,KG,101,Laptops,258,Toshiba,1418.748,1730.87256,87
NOT2142,HP 530 Celeron M 410,GH634AA#ABU,29/03/2010 14:51,27/06/2023 10:48,0,"Celeron M 410 / 80GB<br/>512MB / 15.4"" / DVDRW<br/>Vista Home Basic / WLAN",5,KG,101,Laptops,316,HP,871.468,1202.62584,13
NOT6178,Toshiba Satellite Pro A120,PSAC0E-037011EN,29/09/2009 12:01,27/06/2023 10:49,0,"Cel-M 430 1.73GHz / 512MB <br/>40GB / 15.4"" TFT / DVDRW / WLAN <br/>XP Professional / ATI Radeon Xpress",2.8,KG,101,Laptops,258,Toshiba,1688.97,2026.764,174
NOT0410,eMachines E528 Notebook PC,LX.NCM02.017,04/04/2011 14:07,07/07/2025 13:43,0,Intel Pentium Dual Core (T4500) 2.3GHz 3GB 320GB 15.6 inch CineCrystal HD DVD SuperMulti DL LAN WLAN Webcam Windows 7 Home Premium 64-bit (Intel GMA X4500),2.5,KG,101,Laptops,452,eMachines,1149.603,1184.09109,187
NOT5501,Toshiba Satellite L730-120 (13.3 inch) Notebook PC,PSK08E-0C200HEN,06/02/2012 14:35,04/03/2025 11:30,0,Intel Core i3 (2350M) 2.30GHz 2GB 500GB DVDÝRW WLAN BT Webcam Windows 7 HP 64-bit (Intel HD Graphics 3000),2.1,KG,101,Laptops,258,Toshiba,1796.426,2317.38954,89
NOT0206,Toshiba Satellite L500-1Z9 Notebook ,PSLS0E-07R01DEN,15/06/2010 12:56,07/07/2025 13:42,0,***On Display in the CCL Showroom***<br/>Pentium (T4400) 2.20GHz 2048MB 250GB 15.6 inch HD TFT DVD Super Multi (DL) LAN WLAN Windows 7 Home Premium (Intel GMA 4500M) Aluminium Silver,3.6,KG,101,Laptops,258,Toshiba,1456.643,1689.70588,175
NOT2367,Fujitsu-Siemens Esprimo Mobile V5545 Notebook,VFY:EM81V5545AP6GB,29/03/2010 14:51,27/06/2023 10:48,0,Core 2 Duo T7300 2.0GHz 2048MB (2x1024MB) 250GB 15.4 inch WXGA TFT DVDÝRW LAN WLAN Bluetooth Vista Home Premium (ATI Mobility Radeon 128MB),5,KG,101,Laptops,342,Fujitsu Siemens,1726.884,2072.2608,22
NOT7544,Asus U1F-1P003E Superior Mobility Notebook,U1F-1P003E,29/09/2009 12:01,27/06/2023 10:49,0,"Core Duo U2400 / 512MB<br/>80GB / 11.1"" / WLAN / BT<br/>External DVD / Vista Business",2.2,KG,101,Laptops,317,ASUS,764.97,1032.7095,226
NOT5216,Asus G74SX-91013Z 17.3 inch Notebook PC,G74SX-91131Z,05/12/2011 15:20,04/03/2025 11:18,0,Core i7 (2630QM) 2.00GHz 8GB 1.5TB Blu-Ray WLAN HD Webcam Windows 7 Ultimate 64-Bit (NVIDIA GeForce GTX 560M),3.3,KG,101,Laptops,317,ASUS,1071.054,1478.05452,142
NOT2433,HP ProBook 6460b Notebook,LQ175AW#ABU,16/06/2011 12:39,04/03/2025 11:19,0,Intel Core i5 (2520M) 2.5GHz 2GB 320GB 14 inch LED-backlit HD Anti-Glare DVD+/-RW SuperMulti DL (LS) LAN WLAN BT Webcam Windows 7 Pro 32-bit (Intel HD Graphics 3000),2.1,KG,101,Laptops,316,HP,925.774,1194.24846,86
NOT3367,HP ProBook 4510s Notebook PC,VQ724EA#ABU,18/08/2010 14:32,04/03/2025 11:34,0,Intel Pentium (T4300) 2.1GHz 3GB (1x1GB+1x2GB) 500GB 15.6 inch TFT DVD SuperMulti LAN WLAN BT Windows 7 Home Premium (Intel GMA X4500 HD),2.59,KG,101,Laptops,316,HP,1054.22,1064.7622,118
NOT7481,Asus A53E-SX2225S (15.6 inch) Notebook,A53E-SX2225S,06/03/2013 15:07,24/09/2024 15:55,0,Core i5 (2450) 2.5 GHz 4GB 320GB DVD-SM Webcam Windows 7 HP (Intergrated Graphics) (Black),2.1,KG,101,Laptops,317,ASUS,180.593,252.8302,233
NOT5612,Lenovo ThinkPad X220 (12.5 inch) Ultraportable Notebook,NYG4CUK,05/03/2012 14:34,24/09/2024 14:29,0,Core i7 (2640M) 2.8GHz 4GB 320GB DVDÝRW WLAN WWAN BT Webcam Windows 7 Pro 64-bit Intel HD Graphics (Black),4.4,KG,101,Laptops,231,Lenovo,977.851,1153.86418,141
NOT4164,Sony Vaio UX1XN,VGNUX1XN.CEK,29/03/2010 14:52,27/06/2023 10:48,0,"Core Solo U1500 1.33GHz / 1GB<br/>32GB / 4.5"" TFT / LAN / WLAN <br/>BT / Vista Business / GMA 950",4,KG,101,Laptops,76,Sony,667.114,940.63074,96
NOT1807,Acer Extensa 5230E-581G16Mn Notebook PC Celeron M (585) 2.16GHz 1024MB 160GB 15.4 inch WXGA TFT DVDÝRW-SuperMulti Modem LAN WLAN Vista Home Basic (Intel GMA 4500M),LX.ECU0Y.057,29/03/2010 14:51,04/03/2025 11:26,0,NULL,4.6,KG,101,Laptops,155,Acer,425.835,468.4185,11
NOT7161,Lenovo ThinkPad X230 232579G (12.5 inch) Ultraportable Notebook,NZD79UK,29/11/2012 16:58,04/03/2025 11:20,0,Core i5 (3210M) 2.5GHz 4GB 500GB DVDÝRW WLAN BT Webcam Windows 7 Pro 64-bit/Windows 8 Pro 64-bit RDVD (Intel HD Graphics) Black,2.1,KG,101,Laptops,231,Lenovo,1621.569,2026.96125,23
NOT5836,HP ProBook 4530s (15.6 inch) Notebook,B0W88ES#ABU,06/07/2012 13:55,04/03/2025 11:28,0,Core i5 (2450M) 2.5GHz 4GB 320GB DVDÝRW SM DL WLAN Windows 7 HP 64-bit,2.36,KG,101,Laptops,316,HP,608.007,723.52833,32
NOT2068,HP NC8230 Notebook,PV406ET#ABU,29/09/2009 12:00,27/06/2023 10:48,0,Pentium M 750 1.8GHz / 512MB DDR2<br/>  60GB HDD / DVD CDRW Drive<br/>  15.4&quot; TFT / Windows XP Pro,5,KG,101,Laptops,316,HP,1938.242,2267.74314,165
NOT5074,HP ProBook 6360b Notebook,LG635EA#ABU,08/11/2011 10:37,04/03/2025 11:16,0,Intel Core i5 (2520M) 2.5GHz 4GB 128GB SSD 13.3 inch LED-backlit HD Anti-Glare DVD+/-RW SuperMulti DL (LS) LAN WLAN BT Webcam Windows 7 Pro 64-bit (Intel HD Graphics 3000),2.1,KG,101,Laptops,316,HP,223.368,317.18256,191
NOT1717,Acer Aspire Gemstone Blue 8930G Laptop,LX.AT10U.003,29/09/2009 12:00,24/09/2024 15:52,0,"Intel Core 2 Duo TP9400 / 4GB RAM / x2 320GB HDD / NVIDIA GeForce 9700MGT 512MB / Blu-Ray / 18.4"" WXGA Screen",6,KG,101,Laptops,155,Acer,470.915,635.73525,82
NOT5462,HP ProBook 4330s 13.3 inch Notebook,XX941EA#ABU?NIS,06/02/2012 14:14,04/03/2025 11:30,0,Core i3 (2310M) 2.1GHz 3GB 320GB DVDÝRW SuperMulti DL (LS) WLAN BT Webcam Windows 7 Pro 64-bit (HD Graphics) + Norton Internet Security 3 Year 1 User/PC,2.1,KG,101,Laptops,316,HP,1888.024,2624.35336,226
NOT8675,HP ProBook 6470b (14 inch) Notebook Core i5 (3230M) 2.6GHz 4GB 500GB,H5F23EA#ABU,12/08/2013 12:52,04/03/2025 11:29,0,DVDÝRW SuperMulti DL WLAN WWAN BT Windows 8 Pro 64-bit (HD Graphics 4000),2.1,KG,101,Laptops,316,HP,763.342,877.8433,227
NOT2425,HP EliteBook 8740w Mobile Workstation,WD942EA#ABU,16/06/2011 12:38,04/03/2025 11:19,0,Core i7 (740QM) 1.73GHz 8GB 500GB 17 inch LED-backlit Anti-Glare Blu-ray DVD+/-RW SuperMulti DL (LS) WLAN BT Webcam Windows 7 Pro 64-bit (nVidia Quadro FX 3800M),3.57,KG,101,Laptops,316,HP,323.425,446.3265,152
NOT1208,Acer TravelMate 3222WXMi,LX.TAM06.045,29/09/2009 12:00,27/06/2023 10:47,0,Pentium M 740 1.73GHz / 512MB DDR2<br/>  100GB HDD / DVD SuperMulti Dual Layer Drive<br/>  14.1&quot; WXGA TFT / Windows XP Pro,5,KG,101,Laptops,155,Acer,910.682,1274.9548,189
NOT7412,Acer Aspire V3-571G-33126G50Makk (15.6 inch) Notebook,NX.M69EK.002,27/02/2013 09:40,04/03/2025 11:32,0,Core i3 (3120M) 2.5GHz 6GB 500GB DVD-SM DL WLAN Webcam Windows 8 64-bit GeForce 710M 2GB (Glossy Black),4.2,KG,101,Laptops,155,Acer,168.658,197.32986,58
NOT1227,Acer TravelMate 4222WLMi,LX.TCJ06.066,29/09/2009 12:00,27/06/2023 10:47,0,Core Duo T2300E 1.66GHz 512MB 80GB 15.4 Inch WXGA TFT Modem LAN WLAN DVDRW XP Pro,2.95,KG,101,Laptops,155,Acer,711.147,874.71081,229
NOT7272,Lenovo IdeaPad Z580 2151J3G (15.6 inch) Notebook,M81J3UK,07/12/2012 15:05,24/09/2024 15:53,0,Core i7 (3520M) 2.9GHz 8GB 750GB DVDÝRW WLAN Webcam Windows 8 64-bit (Intel HD Graphics) Red,2.65,KG,101,Laptops,231,Lenovo,191.046,257.9121,244
NOT8375,Acer Aspire V3-571-33118G75Makk (15.6 inch) Notebook Core i3 (3110M) 2.4GHz 8GB 750GB,NX.RYFEK.019,24/06/2013 10:03,04/03/2025 11:31,0,DVD-SM DL WLAN BT Webcam Windows 8 64-bit (HD Graphics 3000) Glossy Black,7.74,KG,101,Laptops,155,Acer,1008.437,1139.53381,75
NOT0783,HP ProBook 6550b Notebook PC,WD706EA#ABU,04/05/2011 16:26,04/03/2025 11:29,0,Core i5 (450M) 2.4GHz 2048MB 320GB 15.6 inch LED-backlit HD Anti-Glare DVD+/-RW SuperMulti DL (LS) LAN WLAN BT Webcam Windows 7 Pro 32-bit (Intel HD Graphics),2.26,KG,101,Laptops,316,HP,1523.821,1569.53563,187
NOT1992,Asus N61VG-JX062V Notebook,N61VG-JX062V,29/03/2010 14:51,27/06/2023 10:48,0,Core 2 Dup (T6600) 2.2GHz 4096MB (2x2048MB) 500GB 16 inch TFT DVD SuperMulti LAN WLAN BT Windows 7 Home Premium (GeForce GT 220M),2.1,KG,101,Laptops,317,ASUS,995.401,1413.46942,187
NOT7471,Asus X75A (17.3 inch) Notebook,X75A-TY069H,02/03/2013 14:19,24/09/2024 15:55,0,Core i3 (2350) 4GB 500GB DVDSM WLAN Webcam Windows 8 HP (Intergrated Intel HD Graphics),4.4,KG,101,Laptops,317,ASUS,626.728,745.80632,147
NOT6507,Lenovo ThinkPad T430s (14.0 inch) Notebook,N1RGDUK,17/09/2012 17:12,04/03/2025 11:33,0,Core i5 (3320M) 2.6GHz 4GB 500GB DVDÝRW WLAN BT Webcam Windows 7 Pro 64-bit (Intel HD Graphics),2.1,KG,101,Laptops,231,Lenovo,630.888,883.2432,193
NOT7234,Toshiba Satellite L750-20U (15.6 inch) Notebook PC,PSK1WE-10P009EN,06/12/2012 14:20,24/09/2024 15:53,0,Intel Core i3 (2350M) 2.3GHz 4GB 320GB DVDÝRW WLAN BT Webcam Windows 7 HP 64-bit (Intel HD Graphics 3000),2.5,KG,101,Laptops,258,Toshiba,38.245,45.51155,43
NOT7453,Toshiba Portege  R930-14X (13.3 inch) Notebook,PT331E-06203PEN,27/02/2013 10:25,04/03/2025 11:32,0,Core i7 (3520M) 2.9GHz 8GB (1x4GB + 1x4GB) 128GB SSD DVDÝRW WLAN BT Webcam Windows 7 HP 64-bit (pre-installed) and Windows 8 Pro 64-bit on DVD (Intel HD ,2.26,KG,101,Laptops,258,Toshiba,779.597,1052.45595,160
NOT7588,Sony Vaio TZ21MN/N Notebook,VGN-TZ21MN/N,29/09/2009 12:01,27/06/2023 10:49,0,Core 2 Duo (U7500) 1.06GHz 1024MB (1x1024MB) 100GB 11.1 inch WXGA TFT DVDÝRW DL/RAM Webcam Modem LAN WLAN BT Vista Business (GMA 950) - Platinum Stand,5,KG,101,Laptops,76,Sony,1607.814,2234.86146,48
